path,system_scope,is_product_runtime,boundary,role,loc,functions,classes,cli_entrypoint,disposition,boundary_basis
tests/integration/test_avm_outcome_calibration.py,verification,false,tests,verification,1414,63,0,false,retain_test,verification-only
tests/integration/test_avm_valuation.py,verification,false,tests,verification,371,5,0,false,retain_test,verification-only
tests/integration/test_data_platform_deployment_contract.py,verification,false,tests,verification,342,21,0,false,retain_test,verification-only
tests/integration/test_domain_api_rbac.py,verification,false,tests,verification,190,12,0,false,retain_test,verification-only
tests/integration/test_domain_job_receipt_persistence.py,verification,false,tests,verification,640,19,0,false,retain_test,verification-only
tests/integration/test_durable_repository_wiring.py,verification,false,tests,verification,511,13,0,false,retain_test,verification-only
tests/integration/test_external_fetch_enqueue_tenant_binding.py,verification,false,tests,verification,319,16,0,false,retain_test,verification-only
tests/integration/test_external_ingestion_multisource.py,verification,false,tests,verification,191,7,1,false,retain_test,verification-only
tests/integration/test_external_ingestion_persistence.py,verification,false,tests,verification,503,18,0,false,retain_test,verification-only
tests/integration/test_external_listing_live_ingestion.py,verification,false,tests,verification,380,14,2,false,retain_test,verification-only
tests/integration/test_external_provider_connectivity.py,verification,false,tests,verification,264,12,2,false,retain_test,verification-only
tests/integration/test_external_provider_registry.py,verification,false,tests,verification,262,12,0,false,retain_test,verification-only
tests/integration/test_external_scheduled_fetch_worker.py,verification,false,tests,verification,429,18,1,false,retain_test,verification-only
tests/integration/test_external_source_connectors.py,verification,false,tests,verification,408,22,1,false,retain_test,verification-only
tests/integration/test_feature_label_registry.py,verification,false,tests,verification,349,6,0,false,retain_test,verification-only
tests/integration/test_feature_registry.py,verification,false,tests,verification,616,40,0,false,retain_test,verification-only
tests/integration/test_fin_ml_library_backed_methods.py,verification,false,tests,verification,177,11,0,false,retain_test,verification-only
tests/integration/test_flow_002_expansion_persistence.py,verification,false,tests,verification,310,6,0,false,retain_test,verification-only
tests/integration/test_forecastops_alerts.py,verification,false,tests,verification,397,10,0,false,retain_test,verification-only
tests/integration/test_forecastops_postgresql_sequence.py,verification,false,tests,verification,88,3,0,false,retain_test,verification-only
tests/integration/test_forecastops_tenant_runtime_contract.py,verification,false,tests,verification,971,41,2,false,retain_test,verification-only
tests/integration/test_forecastops_train_runtime_contract.py,verification,false,tests,verification,294,8,1,false,retain_test,verification-only
tests/integration/test_gap_ml_003.py,verification,false,tests,verification,156,9,0,false,retain_test,verification-only
tests/integration/test_gap_ml_003_elasticity_binding.py,verification,false,tests,verification,162,9,0,false,retain_test,verification-only
tests/integration/test_heatzone_flow.py,verification,false,tests,verification,218,5,0,false,retain_test,verification-only
tests/integration/test_intervention_workflow.py,verification,false,tests,verification,971,26,0,false,retain_test,verification-only
tests/integration/test_lean_signal_runtime.py,verification,false,tests,verification,203,21,4,false,retain_test,verification-only
tests/integration/test_learninghub_model_list_api.py,verification,false,tests,verification,57,3,0,false,retain_test,verification-only
tests/integration/test_learninghub_operations_acceptance.py,verification,false,tests,verification,278,7,0,false,retain_test,verification-only
tests/integration/test_learninghub_postgresql_release.py,verification,false,tests,verification,397,8,1,false,retain_test,verification-only
tests/integration/test_learninghub_release.py,verification,false,tests,verification,1642,42,2,false,retain_test,verification-only
tests/integration/test_listing_pipeline.py,verification,false,tests,verification,239,6,0,false,retain_test,verification-only
tests/integration/test_live_geocode_provider_adapter.py,verification,false,tests,verification,311,14,1,false,retain_test,verification-only
tests/integration/test_live_listing_provider_adapter.py,verification,false,tests,verification,366,19,2,false,retain_test,verification-only
tests/integration/test_live_snapshot_providers.py,verification,false,tests,verification,317,18,2,false,retain_test,verification-only
tests/integration/test_model_ready_geo_views.py,verification,false,tests,verification,857,19,2,false,retain_test,verification-only
tests/integration/test_model_ready_materialization.py,verification,false,tests,verification,189,9,0,false,retain_test,verification-only
tests/integration/test_model_registry_artifacts.py,verification,false,tests,verification,455,11,0,false,retain_test,verification-only
tests/integration/test_model_training_release.py,verification,false,tests,verification,1388,63,7,false,retain_test,verification-only
tests/integration/test_netplan_solver.py,verification,false,tests,verification,1907,51,0,false,retain_test,verification-only
tests/integration/test_official_real_estate_postgresql.py,verification,false,tests,verification,561,11,0,false,retain_test,verification-only
tests/integration/test_operator_canonical_wiring.py,verification,false,tests,verification,1168,33,3,false,retain_test,verification-only
tests/integration/test_operator_live_domain_modules.py,verification,false,tests,verification,1128,44,9,false,retain_test,verification-only
tests/integration/test_operator_live_provenance_health.py,verification,false,tests,verification,453,17,1,false,retain_test,verification-only
tests/integration/test_operator_live_repository.py,verification,false,tests,verification,1021,18,2,false,retain_test,verification-only
tests/integration/test_operator_shell_persistence.py,verification,false,tests,verification,223,11,0,false,retain_test,verification-only
tests/integration/test_oss_ai_execution_flow.py,verification,false,tests,verification,431,11,0,false,retain_test,verification-only
tests/integration/test_oss_capability_api.py,verification,false,tests,verification,29,2,0,false,retain_test,verification-only
tests/integration/test_place_geography_backfill.py,verification,false,tests,verification,822,28,5,false,retain_test,verification-only
tests/integration/test_postgresql_persistence.py,verification,false,tests,verification,454,6,0,false,retain_test,verification-only
tests/integration/test_priceops_api.py,verification,false,tests,verification,72,1,0,false,retain_test,verification-only
tests/integration/test_priceops_constraints.py,verification,false,tests,verification,470,19,0,false,retain_test,verification-only
tests/integration/test_production_api_composition.py,verification,false,tests,verification,482,20,2,false,retain_test,verification-only
tests/integration/test_production_model_lifecycle.py,verification,false,tests,verification,454,11,0,false,retain_test,verification-only
tests/integration/test_production_model_runtime.py,verification,false,tests,verification,445,19,1,false,retain_test,verification-only
tests/integration/test_scheduled_ingestion_tenant_propagation.py,verification,false,tests,verification,348,19,1,false,retain_test,verification-only
tests/integration/test_scoring_model_binding.py,verification,false,tests,verification,240,9,0,false,retain_test,verification-only
tests/integration/test_sitescore_decision.py,verification,false,tests,verification,341,8,0,false,retain_test,verification-only
tests/integration/test_store_opening_backfill.py,verification,false,tests,verification,773,15,0,false,retain_test,verification-only
tests/integration/test_worker_scheduler_runtime.py,verification,false,tests,verification,288,15,0,false,retain_test,verification-only
tests/models/test_dagster_training.py,verification,false,tests,verification,39,3,0,false,retain_test,verification-only
tests/models/test_evidently_monitor.py,verification,false,tests,verification,32,2,0,false,retain_test,verification-only
tests/models/test_heatzone_benchmark.py,verification,false,tests,verification,543,26,0,false,retain_test,verification-only
tests/models/test_hyperparameter_search.py,verification,false,tests,verification,16,1,0,false,retain_test,verification-only
tests/models/test_model_output_contracts.py,verification,false,tests,verification,36,3,0,false,retain_test,verification-only
tests/models/test_model_ready_geo_contracts.py,verification,false,tests,verification,124,5,0,false,retain_test,verification-only
tests/models/test_model_ready_receipt.py,verification,false,tests,verification,91,5,1,false,retain_test,verification-only
tests/models/test_oss_capabilities.py,verification,false,tests,verification,33,3,0,false,retain_test,verification-only
tests/models/test_sitescore_opening_outcome.py,verification,false,tests,verification,2510,64,0,false,retain_test,verification-only
tests/models/test_sitescore_prediction_source.py,verification,false,tests,verification,1004,49,4,false,retain_test,verification-only
tests/ops/test_assisted_listing_intake_migration.py,verification,false,tests,verification,1173,21,0,false,retain_test,verification-only
tests/ops/test_assisted_listing_intake_release.py,verification,false,tests,verification,703,41,0,false,retain_test,verification-only
tests/ops/test_cloud_run_job_entrypoint.py,verification,false,tests,verification,264,16,1,false,retain_test,verification-only
tests/ops/test_cloud_run_live_deployment.py,verification,false,tests,verification,5360,192,6,false,retain_test,verification-only
tests/ops/test_data_domain_migration.py,verification,false,tests,verification,51,2,0,false,retain_test,verification-only
tests/ops/test_deploy_workflow_contract.py,verification,false,tests,verification,512,23,1,false,retain_test,verification-only
tests/ops/test_migration_backfill.py,verification,false,tests,verification,173,9,0,false,retain_test,verification-only
tests/ops/test_runtime_config_code_closeout.py,verification,false,tests,verification,171,5,0,false,retain_test,verification-only
tests/performance/assisted_listing_intake/test_capacity.py,verification,false,tests,verification,43,2,0,false,retain_test,verification-only
tests/performance/test_acceptance_budgets.py,verification,false,tests,verification,97,4,1,false,retain_test,verification-only
tests/performance/test_load_and_soak.py,verification,false,tests,verification,188,4,0,false,retain_test,verification-only
tests/reliability/assisted_listing_intake/test_recovery.py,verification,false,tests,verification,36,1,0,false,retain_test,verification-only
tests/reliability/test_assisted_listing_intake_jobs.py,verification,false,tests,verification,419,10,0,false,retain_test,verification-only
tests/reliability/test_concurrency_recovery.py,verification,false,tests,verification,489,10,1,false,retain_test,verification-only
tests/reliability/test_cross_flow_gate.py,verification,false,tests,verification,183,6,0,false,retain_test,verification-only
tests/reliability/test_health_endpoints.py,verification,false,tests,verification,170,9,1,false,retain_test,verification-only
tests/reliability/test_live_data_fail_closed.py,verification,false,tests,verification,404,23,2,false,retain_test,verification-only
tests/reliability/test_notifications.py,verification,false,tests,verification,607,25,1,false,retain_test,verification-only
tests/reliability/test_runtime_observability.py,verification,false,tests,verification,6414,203,15,false,retain_test,verification-only
tests/security/conftest.py,verification,false,tests,verification,71,1,0,false,retain_test,verification-only
tests/security/test_api_auth_wiring.py,verification,false,tests,verification,316,20,0,false,retain_test,verification-only
tests/security/test_assisted_listing_intake_authorization_matrix.py,verification,false,tests,verification,406,13,0,false,retain_test,verification-only
tests/security/test_assisted_listing_intake_privacy.py,verification,false,tests,verification,455,8,0,false,retain_test,verification-only
tests/security/test_assisted_listing_intake_rls.py,verification,false,tests,verification,196,9,0,false,retain_test,verification-only
tests/security/test_assisted_listing_intake_security.py,verification,false,tests,verification,522,23,1,false,retain_test,verification-only
tests/security/test_assisted_listing_snapshot_residency.py,verification,false,tests,verification,342,9,3,false,retain_test,verification-only
tests/security/test_assisted_listing_source_modes.py,verification,false,tests,verification,128,8,0,false,retain_test,verification-only
tests/security/test_audit_policy.py,verification,false,tests,verification,133,10,0,false,retain_test,verification-only
tests/security/test_auto_merge_green_prs.py,verification,false,tests,verification,320,25,0,false,retain_test,verification-only
tests/security/test_branch_protection_policy.py,verification,false,tests,verification,96,6,0,false,retain_test,verification-only
tests/security/test_feature_flag_ui_and_enforcement.py,verification,false,tests,verification,195,6,0,false,retain_test,verification-only
tests/security/test_feature_flags.py,verification,false,tests,verification,74,8,0,false,retain_test,verification-only
tests/security/test_operator_security_platform.py,verification,false,tests,verification,193,10,1,false,retain_test,verification-only
tests/security/test_operator_shell_security.py,verification,false,tests,verification,387,15,0,false,retain_test,verification-only
tests/security/test_opsboard_auth_boundary.py,verification,false,tests,verification,443,37,0,false,retain_test,verification-only
tests/security/test_opsboard_jwks_auth.py,verification,false,tests,verification,147,9,0,false,retain_test,verification-only
tests/security/test_pr_merge_eligibility.py,verification,false,tests,verification,349,22,0,false,retain_test,verification-only
tests/security/test_rbac_abac.py,verification,false,tests,verification,196,16,0,false,retain_test,verification-only
tests/security/test_release_security_gate.py,verification,false,tests,verification,39,3,0,false,retain_test,verification-only
tests/security/test_security_acceptance_suite.py,verification,false,tests,verification,84,3,0,false,retain_test,verification-only
tests/security/test_supply_chain_security_gate.py,verification,false,tests,verification,248,13,0,false,retain_test,verification-only
tests/security/test_user_role_management.py,verification,false,tests,verification,540,17,2,false,retain_test,verification-only
tests/smoke/test_foundation_smoke.py,verification,false,tests,verification,47,3,0,false,retain_test,verification-only
tests/solver/test_evolutionary_portfolio.py,verification,false,tests,verification,26,1,0,false,retain_test,verification-only
tests/solver/test_runtime_compat.py,verification,false,tests,verification,250,15,0,false,retain_test,verification-only
tests/test_scaffold.py,verification,false,tests,verification,74,2,0,false,retain_test,verification-only
tests/unit/listing/test_identity_graph.py,verification,false,tests,verification,147,8,1,false,retain_test,verification-only
tests/unit/listing/test_intake_state_machines.py,verification,false,tests,verification,199,15,0,false,retain_test,verification-only
tests/unit/listing/test_xlsx_import.py,verification,false,tests,verification,612,24,0,false,retain_test,verification-only
tests/unit/ml/test_oss_estimators.py,verification,false,tests,verification,188,7,0,false,retain_test,verification-only
tests/unit/persistence/test_factory_live_gate.py,verification,false,tests,verification,110,7,0,false,retain_test,verification-only
tests/unit/persistence/test_postgresql.py,verification,false,tests,verification,218,22,4,false,retain_test,verification-only
tests/unit/test_pricing_simulation.py,verification,false,tests,verification,166,5,0,false,retain_test,verification-only
